licence_id,date,type,destination,iso2,item,quantity,refused,unused,temporary,incorporation,known_revoked,revocation_date,implied_rating,implied_military,year
153329,2021-11-23,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
153527,2021-12-01,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
153646,2021-12-06,SIEL,Israel,IL,components for decoying/countermeasure equipment,,0,,0,0,0,,ML4,1,2021
153697,2021-12-07,SIEL,Israel,IL,components for military spacecraft,,0,,0,0,0,,ML11,1,2021
153699,2021-12-07,SIEL,Israel,IL,components for air-to-surface missiles,,0,,0,1,0,,ML4,1,2021
153699,2021-12-07,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2021
153735,2021-12-08,SIEL,Israel,IL,technology for unmanned air vehicles,,0,,0,0,0,,ML22,1,2021
153994,2021-12-23,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2021
154283,2022-01-11,SIEL,Israel,IL,components for military helicopters,,0,,0,0,0,,ML10,1,2022
154283,2022-01-11,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2022
154283,2022-01-11,SIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2022
154371,2022-01-13,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2022
154620,2022-01-19,SIEL,Israel,IL,components for ballistic test equipment,,0,,0,0,0,,ML18,1,2022
154621,2022-01-19,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2022
154671,2022-01-20,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
155153,2022-02-03,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2022
155207,2022-02-04,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2022
155284,2022-02-07,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
155284,2022-02-07,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
155375,2022-02-09,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,1,0,0,,ML4,1,2022
155375,2022-02-09,SIEL,Israel,IL,military helmets,,0,,1,0,0,,ML13,1,2022
156034,2022-02-27,SIEL,Israel,IL,NBC protective/defensive equipment,,0,,0,0,0,,ML7,1,2022
156157,2022-03-01,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
156331,2022-03-03,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2022
156421,2022-03-07,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
156591,2022-03-10,SIEL,Israel,IL,components for airborne refuelling equipment,,0,,0,0,0,,ML10,1,2022
156708,2022-03-14,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
156708,2022-03-14,SIEL,Israel,IL,military aircrew life support equipment,,0,,0,0,0,,ML10,1,2022
156860,2022-03-16,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2022
156861,2022-03-16,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2022
157007,2022-03-21,SIEL,Israel,IL,command/control equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2022
157007,2022-03-21,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2022
157007,2022-03-21,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2022
157007,2022-03-21,SIEL,Israel,IL,launching/ground support equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2022
157007,2022-03-21,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2022
157007,2022-03-21,SIEL,Israel,IL,unmanned air vehicles,,0,,0,0,0,,ML10,1,2022
157034,2022-03-22,SIEL,Israel,IL,components for military helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for equipment for the production of combat aircraft,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for equipment for the production of combat helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for equipment for the production of military training aircraft,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for military helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,devices containing military pyrotechnic materials,,0,,0,0,0,,ML4,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the development of combat helicopters,,0,,0,0,0,,ML15,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the production of combat aircraft,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the production of combat helicopters,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the production of general military aircraft components,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the production of military helicopters,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,equipment for the production of military training aircraft,,0,,0,0,0,,ML18,1,2022
157157,2022-03-24,OIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,military aircrew life support equipment,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,military aircrew safety equipment,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,military electronic equipment,,0,,0,0,0,,ML11,1,2022
157157,2022-03-24,OIEL,Israel,IL,military parachutes,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,signalling devices,,0,,0,0,0,,ML4,1,2022
157157,2022-03-24,OIEL,Israel,IL,software for combat aircraft,,0,,0,0,0,,ML21,1,2022
157157,2022-03-24,OIEL,Israel,IL,software for combat helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,software for military helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,software for military support aircraft,,0,,0,0,0,,ML21,1,2022
157157,2022-03-24,OIEL,Israel,IL,software for military training aircraft,,0,,0,0,0,,ML21,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for combat aircraft,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for combat helicopters,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for military aircraft ground equipment,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for military aircrew life support equipment,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for military aircrew safety equipment,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for military helicopters,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for military support aircraft,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,technology for military training aircraft,,0,,0,0,0,,ML22,1,2022
157157,2022-03-24,OIEL,Israel,IL,test models for combat aircraft,,0,,0,0,0,,ML17,1,2022
157157,2022-03-24,OIEL,Israel,IL,test models for combat helicopters,,0,,0,0,0,,ML17,1,2022
157157,2022-03-24,OIEL,Israel,IL,test models for military helicopters,,0,,0,0,0,,ML10,1,2022
157157,2022-03-24,OIEL,Israel,IL,test models for military support aircraft,,0,,0,0,0,,ML17,1,2022
157157,2022-03-24,OIEL,Israel,IL,test models for military training aircraft,,0,,0,0,0,,ML10,1,2022
157159,2022-03-24,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2022
157323,2022-03-29,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2022
157453,2022-03-30,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
157453,2022-03-30,SIEL,Israel,IL,components for military combat vehicles,,0,,0,1,0,,ML6,1,2022
157773,2022-04-07,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2022
157996,2022-04-19,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
158241,2022-04-22,SIEL,Israel,IL,components for assault rifles,,0,,0,0,0,,ML1,1,2022
158464,2022-04-27,SIEL,Israel,IL,anti-armour ammunition,,0,,0,0,0,,ML3,1,2022
158464,2022-04-27,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2022
158511,2022-04-28,SIEL,Israel,IL,command communications control and intelligence software,,0,,1,0,0,,ML21,1,2022
158620,2022-05-03,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2022
158620,2022-05-03,SIEL,Israel,IL,components for equipment for the production of military training aircraft,,0,,0,0,0,,ML18,1,2022
158620,2022-05-03,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
158620,2022-05-03,SIEL,Israel,IL,military aircrew life support equipment,,0,,0,0,0,,ML10,1,2022
158621,2022-05-03,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
158748,2022-05-05,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
159337,2022-05-23,SIEL,Israel,IL,training small arms ammunition,,0,,0,0,0,,ML3,1,2022
159339,2022-05-23,SIEL,Israel,IL,components for military combat vehicles,,0,,0,1,0,,ML6,1,2022
159509,2022-05-27,OIEL,Israel,IL,aircraft military communications equipment,,0,,0,0,0,,ML10,1,2022
159509,2022-05-27,OIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2022
159509,2022-05-27,OIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2022
159509,2022-05-27,OIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2022
159509,2022-05-27,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
159509,2022-05-27,OIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2022
159509,2022-05-27,OIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2022
159509,2022-05-27,OIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2022
159549,2022-05-30,SITCL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2022
159625,2022-06-01,SIEL,Israel,IL,components for military spacecraft,,0,,0,0,0,,ML11,1,2022
159625,2022-06-01,SIEL,Israel,IL,technology for military spacecraft,,0,,0,0,0,,ML22,1,2022
159726,2022-06-07,SIEL,Israel,IL,military helmets,,0,,0,0,0,,ML13,1,2022
159771,2022-06-09,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2022
159771,2022-06-09,SIEL,Israel,IL,components for naval electrical/electronic equipment,,0,,0,0,0,,ML9,1,2022
159869,2022-06-13,SIEL,Israel,IL,munitions/ordnance detection/disposal equipment,,0,,0,0,0,,ML4,1,2022
160055,2022-06-16,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
160377,2022-06-27,SIEL,Israel,IL,components for military electronic equipment,,0,,1,0,0,,ML11,1,2022
160379,2022-06-27,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
160379,2022-06-27,SIEL,Israel,IL,equipment for the use of military communications equipment,,0,,0,1,0,,ML11,1,2022
160379,2022-06-27,SIEL,Israel,IL,general military vehicle components,,0,,0,1,0,,ML6,1,2022
161131,2022-07-18,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2022
161596,2022-07-29,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
161647,2022-08-01,SIEL,Israel,IL,components for weapon control equipment,,0,,0,0,0,,ML5,1,2022
161649,2022-08-01,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2022
161691,2022-08-02,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2022
161736,2022-08-03,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2022
161736,2022-08-03,OIEL,Israel,IL,technology for military training aircraft,,0,,0,0,0,,ML22,1,2022
161737,2022-08-03,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2022
161737,2022-08-03,SIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2022
161815,2022-08-04,SIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2022
161817,2022-08-04,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
161959,2022-08-10,SIEL,Israel,IL,ballistic test equipment,,0,,0,0,0,,ML18,1,2022
161959,2022-08-10,SIEL,Israel,IL,ballistic test equipment,,0,,0,0,0,,ML11,1,2022
162340,2022-08-29,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,0,0,0,,ML4,1,2022
162427,2022-08-30,SIEL,Israel,IL,reactive materials,,0,,0,0,0,,ML8,1,2022
162481,2022-08-31,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2022
162570,2022-09-01,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
162656,2022-09-02,SIEL,Israel,IL,ground vehicle military communications equipment,,0,,0,0,0,,ML6,1,2022
162721,2022-09-05,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2022
162721,2022-09-05,SIEL,Israel,IL,equipment for the use of targeting equipment,,0,,0,0,0,,ML5,1,2022
162721,2022-09-05,SIEL,Israel,IL,technology for military communications equipment,,0,,0,0,0,,ML22,1,2022
162723,2022-09-05,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
162811,2022-09-06,SIEL,Israel,IL,components for military combat vehicles,,0,,0,0,0,,ML6,1,2022
162813,2022-09-06,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2022
162976,2022-09-12,OIEL,Israel,IL,shotgun ammunition,,0,,0,0,0,,ML3,1,2022
163029,2022-09-13,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2022
163242,2022-09-21,SIEL,Israel,IL,equipment for the use of military electronic equipment,,0,,0,1,0,,ML11,1,2022
163311,2022-09-23,SIEL,Israel,IL,military electronic equipment,,0,,0,0,0,,ML11,1,2022
163311,2022-09-23,SIEL,Israel,IL,software for military electronic equipment,,0,,0,0,0,,ML21,1,2022
163311,2022-09-23,SIEL,Israel,IL,technology for military electronic equipment,,0,,0,0,0,,ML22,1,2022
163457,2022-09-29,SIEL,Israel,IL,military training equipment,,0,,0,1,0,,ML14,1,2022
163542,2022-10-03,SIEL,Israel,IL,components for explosive charges/devices,,0,,0,0,0,,ML4,1,2022
163542,2022-10-03,SIEL,Israel,IL,components for naval electrical/electronic equipment,,0,,0,0,0,,ML9,1,2022
163567,2022-10-04,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2022
163626,2022-10-06,SIEL,Israel,IL,artillery ammunition,,0,,0,0,0,,ML3,1,2022
163787,2022-10-11,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
163787,2022-10-11,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
163879,2022-10-12,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
163922,2022-10-13,SIEL,Israel,IL,NBC protective/defensive equipment,,0,,1,0,0,,ML7,1,2022
163922,2022-10-13,SIEL,Israel,IL,components for NBC protective/defensive equipment,,0,,1,0,0,,ML7,1,2022
163922,2022-10-13,SIEL,Israel,IL,military communications equipment,,0,,1,0,0,,ML11,1,2022
163922,2022-10-13,SIEL,Israel,IL,military helmets,,0,,1,0,0,,ML13,1,2022
163922,2022-10-13,SIEL,Israel,IL,military laser protection equipment,,0,,1,0,0,,ML17,1,2022
164083,2022-10-16,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
164112,2022-10-17,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
164166,2022-10-18,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
164349,2022-10-24,SIEL,Israel,IL,technology for test models for air-to-air missiles,,0,,0,0,0,,ML22,1,2022
164349,2022-10-24,SIEL,Israel,IL,test models for air-to-air missiles,,0,,0,0,0,,ML17,1,2022
164350,2022-10-24,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
164395,2022-10-25,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
164395,2022-10-25,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
164527,2022-10-28,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2022
164607,2022-10-31,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2022
164609,2022-10-31,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2022
164609,2022-10-31,SIEL,Israel,IL,technology for military communications equipment,,0,,0,1,0,,ML22,1,2022
164865,2022-11-07,OIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2022
164865,2022-11-07,OIEL,Israel,IL,software for military helicopters,,0,,1,0,0,,ML10,1,2022
164866,2022-11-07,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2022
164868,2022-11-07,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2022
164868,2022-11-07,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2022
164969,2022-11-09,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2022
164970,2022-11-09,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
165027,2022-11-10,OITCL,Israel,IL,components for military combat vehicles,,0,,0,0,0,,ML6,1,2022
165027,2022-11-10,OITCL,Israel,IL,general military vehicle components,,0,,0,0,0,,ML6,1,2022
165163,2022-11-14,OIEL,Israel,IL,components for equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2022
165163,2022-11-14,OIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2022
165163,2022-11-14,OIEL,Israel,IL,equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2022
165163,2022-11-14,OIEL,Israel,IL,military aircraft ground equipment,,0,,0,0,0,,ML10,1,2022
165163,2022-11-14,OIEL,Israel,IL,technology for military aircraft ground equipment,,0,,0,0,0,,ML22,1,2022
165163,2022-11-14,OIEL,Israel,IL,technology for military support aircraft,,0,,0,0,0,,ML22,1,2022
165165,2022-11-14,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2022
165435,2022-11-22,OIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2022
165435,2022-11-22,OIEL,Israel,IL,technology for unmanned air vehicles,,0,,0,0,0,,ML22,1,2022
165626,2022-11-28,SIEL,Israel,IL,reactive materials,,0,,0,0,0,,ML8,1,2022
165628,2022-11-28,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2022
165665,2022-11-29,SIEL,Israel,IL,small arms ammunition,,0,,0,0,0,,ML3,1,2022
165703,2022-11-30,SIEL,Israel,IL,military communications equipment,,0,,0,1,0,,ML11,1,2022
165703,2022-11-30,SIEL,Israel,IL,technology for military communications equipment,,0,,0,1,0,,ML22,1,2022
165996,2022-12-09,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,1,0,0,,ML4,1,2022
165998,2022-12-09,SIEL,Israel,IL,components for submarines,,0,,0,1,0,,ML9,1,2022
166227,2022-12-19,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2022
166282,2022-12-20,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2022
166311,2022-12-21,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2022
166311,2022-12-21,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2022
166349,2022-12-22,SIEL,Israel,IL,accessories for aerial target equipment,,0,,0,0,0,,ML14,1,2022
166349,2022-12-22,SIEL,Israel,IL,aerial target equipment,,0,,0,0,0,,ML14,1,2022
166349,2022-12-22,SIEL,Israel,IL,components for aerial target equipment,,0,,0,0,0,,ML14,1,2022
166349,2022-12-22,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,0,0,,ML10,1,2022
166349,2022-12-22,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2022
166349,2022-12-22,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2022
166349,2022-12-22,SIEL,Israel,IL,military training equipment,,0,,0,0,0,,ML14,1,2022
166390,2022-12-23,SIEL,Israel,IL,components for military combat vehicles,,0,,0,0,0,,ML6,1,2022
166438,2022-12-28,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2022
